,bullfrog,bullfrog_vals,bullfrog_grad_cosine,albatross,albatross_vals,albatross_grad_cosine,orangutan,orangutan_vals,orangutan_grad_cosine,goose,goose_vals,goose_grad_cosine,vizsla,vizsla_vals,vizsla_grad_cosine,ice cream,ice cream_vals,ice cream_grad_cosine,rule,rule_vals,rule_grad_cosine,capuchin,capuchin_vals,capuchin_grad_cosine,cicada,cicada_vals,cicada_grad_cosine,bucket,bucket_vals,bucket_grad_cosine,cellular telephone,cellular telephone_vals,cellular telephone_grad_cosine,spoonbill,spoonbill_vals,spoonbill_grad_cosine,lawn mower,lawn mower_vals,lawn mower_grad_cosine,drum,drum_vals,drum_grad_cosine,coho,coho_vals,coho_grad_cosine,punching bag,punching bag_vals,punching bag_grad_cosine
1019,thorax,-0.05189514,-0.03603421,turntable,-0.048705116,-0.030280467,siphonal canal,0.044325255,0.029811682,leaf,-0.0484557,-0.03170766,pastime,0.025409438,0.018038772,lobster cooker,0.09853834,0.06321397,blade,0.07720685,0.055328943,pulpit,-0.037125334,-0.02617972,radial,-0.030158244,-0.01885189,valve,0.0509675,0.03354062,glove,0.14092937,0.088931605,sea grass,-0.059658587,-0.038140424,border,0.031398267,0.020321071,bollards,0.14682995,0.09447679,safety gear,0.055615857,0.03520517,ink cartridges,0.115213975,0.067662895
1020,cast,-0.05189863,-0.036036633,sunglasses,-0.048705667,-0.030280814,cd tray,0.044301506,0.029795714,dog,-0.04849545,-0.031733673,match,0.025384238,0.018020881,helium,0.09849693,0.063187405,pollinator,0.07718681,0.055314574,bathtub,-0.03722611,-0.02625079,sight,-0.030265462,-0.018918905,marine biota,0.050945953,0.033526443,cargo,0.14089234,0.088908225,fringe,-0.059756678,-0.038203135,baby,0.031368963,0.020302104,butterfly net,0.14682648,0.09447457,steamer basket,0.055602916,0.035196975,sofa,0.115144946,0.06762236
1021,armor boots,-0.052033447,-0.036130242,chain saw,-0.048789375,-0.030332848,footbed,0.044203263,0.029729638,eyeshadow,-0.04858657,-0.031793296,wingtip,0.02536291,0.018005742,wig cap,0.0984539,0.0631598,tube feet,0.07716268,0.05529728,light bulb,-0.037289936,-0.0262958,bench,-0.030325515,-0.018956456,inmates,0.050944116,0.03352523,mission patch,0.14087503,0.08889731,payload bay,-0.059770215,-0.038211785,computer tower,0.031265315,0.020235017,prehensile tail,0.14674416,0.09442158,teacher,0.055520102,0.035144553,foghorn,0.11505376,0.06756881
1022,cooker,-0.052046284,-0.03613915,polymer,-0.0488573,-0.03037509,blocks,0.044140507,0.029687425,campfire,-0.048588175,-0.03179435,brace,0.025303096,0.017963277,horse-drawn,0.09842647,0.0631422,tail fluke,0.0771183,0.055265475,creek,-0.037354,-0.026340969,gate,-0.030351233,-0.018972527,prairie dog,0.050922222,0.033510823,gecko,0.14086771,0.08889268,santa claus,-0.059773017,-0.038213585,camping trip,0.03110258,0.020129694,ashtrays,0.14657164,0.09431059,mouth,0.055498466,0.03513086,orange,0.11502835,0.06755388
1023,officer,-0.052154727,-0.036214456,object,-0.04889795,-0.030400362,prayer hall,0.044083185,0.029648874,barrel,-0.048624765,-0.031818293,landing,0.025251176,0.017926421,decorative,0.0984011,0.06312593,magazine,0.0770728,0.05523287,chondrichthyan,-0.037374787,-0.026355628,punching surface,-0.030359594,-0.018977756,muscle,0.050861396,0.03347079,measuring spoon,0.14086288,0.08888964,stability,-0.0597955,-0.038227953,lichen,0.031090647,0.020121973,musher,0.14656618,0.094307065,gas can,0.055458657,0.03510566,bale,0.11492165,0.06749122
1024,fragrance,-0.052158996,-0.036217425,reptile,-0.04901944,-0.030475892,chinstrap,0.044054966,0.029629894,safari vehicle,-0.04863126,-0.031822536,handlebars,0.02524803,0.01792419,aircraft,0.0983517,0.06309423,fishing sunscreen,0.07703675,0.055207036,distress signal,-0.037415154,-0.026384095,whip,-0.030364674,-0.018980935,flower bed,0.050790012,0.033423815,monkey,0.14079732,0.08884827,horse-like,-0.059914894,-0.038304284,strong hindquarters,0.031025507,0.020079814,applicator,0.14651257,0.09427257,identification,0.055373535,0.035051778,carton,0.114863515,0.06745707
1025,candy jars,-0.052238863,-0.036272883,monitor stand,-0.049066126,-0.030504918,gummies,0.04400862,0.029598726,outlet,-0.048739158,-0.031893145,laundry,0.025245149,0.017922143,rock pile,0.09834975,0.06309299,terrestrial region,0.076863796,0.055083092,one-wheeler,-0.037440393,-0.026401892,tea caddy,-0.030396491,-0.019000819,netting,0.050691962,0.033359293,curtain,0.14075552,0.08882188,levee,-0.059964955,-0.038336284,energetic,0.031019974,0.020076238,colony,0.14642407,0.09421562,printer,0.055326838,0.03502222,penalty box,0.114822105,0.06743275
1026,hard,-0.052296408,-0.036312833,saloon,-0.04916458,-0.03056612,dwelling,0.043881014,0.029512903,plastic,-0.048768952,-0.03191264,camp,0.025223581,0.017906828,concave,0.098146886,0.062962845,house,0.076821595,0.05505285,lens,-0.03744796,-0.026407233,finish line,-0.030397303,-0.019001324,phone booth,0.050531305,0.033253565,shingles,0.14069632,0.088784516,studio,-0.060045697,-0.038387906,silo,0.03100925,0.02006929,pride,0.1463623,0.09417589,triangular,0.055143878,0.034906402,ungulate,0.1148191,0.067430995
1027,submarine pen,-0.052311707,-0.03632346,sharp,-0.04919814,-0.030586986,bird part,0.04380747,0.029463444,mate,-0.048780136,-0.03191996,lotion,0.02516342,0.017864121,dining area,0.098136954,0.062956475,apple,0.07679376,0.055032905,bedouin,-0.03745251,-0.026410442,nave,-0.030401744,-0.019004105,steeple,0.05049723,0.033231147,marine fish,0.14055763,0.08869701,grip,-0.060118653,-0.03843455,needle,0.031000445,0.020063594,clothes,0.14635983,0.094174296,chondrichthyan,0.054871734,0.034734137,electrical device,0.11477084,0.067402646
1028,small ears,-0.05235906,-0.036356337,dark fur,-0.049367286,-0.030692142,snail,0.043778736,0.029444108,denim fabric,-0.04881238,-0.031941056,marshmallows,0.024992125,0.017742507,wake,0.09812337,0.062947765,probes,0.07669327,0.05496089,classroom,-0.037699323,-0.026584484,sleeve,-0.030418057,-0.019014297,fish,0.050373778,0.033149906,chocolate,0.1405029,0.08866249,nectar,-0.06025128,-0.038519338,wildlife observer,0.030766562,0.019912224,guard,0.1463232,0.094150715,offshore structure,0.054828014,0.034706462,worker,0.1147113,0.06736767
1029,compost,-0.05236458,-0.036360174,hairy,-0.04942385,-0.030727312,goggles,0.043756824,0.029429372,hedge,-0.04884125,-0.031959955,breast pump,0.02496066,0.017720167,mouth,0.098108694,0.062938355,hard shell,0.07666391,0.054939847,feeder,-0.037721228,-0.026599934,valley,-0.030499512,-0.019065216,aerosol,0.05021757,0.03304711,ventilation grille,0.14047706,0.08864617,stadium,-0.060348712,-0.03858163,rock pile,0.030687137,0.019860823,tent,0.14615422,0.09404199,napkins,0.054827888,0.034706384,water barrier,0.1146908,0.06735565
1030,doll,-0.052418977,-0.036397945,ink cartridges,-0.04950233,-0.030776102,post box,0.043741148,0.029418834,africa,-0.048867185,-0.031976923,crowd,0.024940243,0.017705677,ocean,0.098007426,0.06287338,workers,0.07655021,0.054858368,couple,-0.03772966,-0.026605878,bolt action,-0.030598482,-0.019127086,prisoner,0.04998813,0.03289611,belt,0.1404675,0.08864014,docking system,-0.06038025,-0.038601786,correctional facility,0.030683046,0.019858176,antlers,0.14606106,0.09398205,gondolier,0.054688506,0.034618147,telephone,0.11466783,0.067342155
1031,cartridge,-0.052440852,-0.03641313,reed instrument,-0.04950892,-0.030780207,chuck,0.043703243,0.029393341,social,-0.048890118,-0.031991925,craft project,0.024894126,0.01767294,test tube,0.09793019,0.06282384,sled,0.07649969,0.05482217,ear protection,-0.037758157,-0.026625972,text,-0.030656502,-0.01916335,leaf litter,0.04987677,0.03282283,wildlife observer,0.1403837,0.08858726,hiker,-0.06038495,-0.038604796,pink,0.030479465,0.01972642,scarab,0.14594918,0.09391007,prices,0.05463302,0.034583032,tennis balls,0.11463348,0.06732198
1032,coal,-0.052497566,-0.036452513,male,-0.0495468,-0.030803762,amusement ride,0.043682545,0.02937942,button,-0.048926715,-0.03201587,falling,0.024883,0.017665047,terrain,0.09786263,0.062780485,squash,0.076392755,0.054745533,wasps,-0.03778,-0.026641376,black pepper,-0.03067293,-0.01917362,arils,0.049841035,0.032799315,stone,0.14035141,0.088566884,strong jaw,-0.060385894,-0.0386054,track,0.030387163,0.019666675,measuring cups,0.14593506,0.09390098,pocket,0.05458176,0.034550577,incident,0.114632905,0.06732164
1033,medieval setting,-0.052509688,-0.036460932,sun hat,-0.04959685,-0.030834874,thermometer,0.043637782,0.029349312,shampoo,-0.04893512,-0.032021374,wooden support,0.024844438,0.01763767,goalie equipment,0.097843505,0.06276822,casino,0.07633884,0.054706905,monitor,-0.037805684,-0.026659489,ship,-0.030685458,-0.019181455,onion,0.04972483,0.032722842,warmth,0.14030436,0.0885372,sunscreen,-0.0604991,-0.038677767,drainage holes,0.030261662,0.019585453,shampoo,0.14574595,0.093779296,detergent dispenser,0.054542355,0.034525637,robber,0.11462635,0.067317784
1034,pastime,-0.052518137,-0.036466796,wiry coat,-0.0496087,-0.03084224,egg case,0.04354874,0.029289424,hunt,-0.04897507,-0.032047518,refill,0.024834651,0.017630717,detergent,0.09777144,0.06272199,plow,0.0762827,0.05466666,milkweed,-0.037925,-0.02674363,pen,-0.030714814,-0.019199807,color,0.049720738,0.03272015,steep,0.14028491,0.08852492,toothbrush,-0.060590837,-0.038736418,hairy,0.03019096,0.019539688,milk frother,0.14573087,0.09376959,text,0.054405212,0.034438826,skunk spray,0.11458634,0.06729429
1035,lotion,-0.052725267,-0.036610626,horn,-0.049626213,-0.030853126,ring,0.043540597,0.029283948,number decals,-0.049036518,-0.03208772,pencil,0.024804346,0.017609207,vial,0.09773207,0.06269673,stitching,0.076208316,0.054613363,nail,-0.03794873,-0.02676036,working dog,-0.03072067,-0.019203465,gutter,0.049666677,0.032684572,frame,0.14024031,0.088496774,scoreboard,-0.060690355,-0.038800046,bed mat,0.030139346,0.01950629,basidiomycete,0.14569739,0.09374805,keg,0.05426436,0.03434966,cetacean,0.114572525,0.067286186
1036,spices,-0.05273045,-0.036614217,toaster bagel,-0.04970385,-0.030901397,herb,0.043493584,0.029252328,condensation,-0.049145244,-0.032158874,whiskers,0.024786491,0.017596528,ants,0.09770636,0.062680244,milk frother,0.07616754,0.05458413,working dog,-0.03802079,-0.026811171,dress shirt,-0.030757187,-0.019226287,carbohydrate,0.04959611,0.03263813,blanket,0.14016065,0.088446505,racquet,-0.06082892,-0.03888863,thistle-like leaves,0.030028673,0.019434664,cheese plate,0.14569539,0.09374677,small head,0.054232284,0.034329366,distress signal,0.114565864,0.067282274
1037,plug,-0.052811384,-0.036670424,backing,-0.049733445,-0.030919794,apse,0.043483265,0.029245391,polar researcher,-0.049145937,-0.03215933,ashcan,0.02468424,0.017523933,retractor,0.09757525,0.06259613,toppings,0.076104164,0.054538712,mollusk,-0.038152836,-0.026904283,sail,-0.030831289,-0.019272603,gym,0.049519245,0.032587554,coins,0.14006537,0.08838638,bilge pump,-0.06093268,-0.038954962,herding dog,0.029874006,0.019334562,heat exchanger,0.14568341,0.09373905,tall,0.054151464,0.034278195,opponents,0.11451731,0.06725375
1038,enemy,-0.05299907,-0.03680075,high heels,-0.049844045,-0.03098855,rain,0.043457568,0.029228102,intersection,-0.049174257,-0.032177858,kill,0.024649356,0.017499173,taproom,0.0975278,0.062565684,rugby field,0.07603806,0.05449135,meat slicer,-0.038176857,-0.026921224,kill,-0.030859642,-0.019290335,product,0.049509883,0.03258139,ashtrays,0.14005241,0.088378206,milkweed,-0.06099041,-0.038991876,horn,0.029828064,0.019304827,relish,0.14547913,0.093607605,placental mammal,0.05400324,0.034184374,crowd,0.1144626,0.06722163
1039,bedouin,-0.053050064,-0.03683615,dryer,-0.049855787,-0.030995853,hunting license,0.04338999,0.029182648,stability,-0.049210794,-0.032201767,nurse,0.024628948,0.017484684,aphids,0.09736744,0.06246283,croquet hoop,0.07597688,0.054447494,dog,-0.038188927,-0.026929736,lid,-0.030916214,-0.019325698,cutting tool,0.0494416,0.032536454,audience,0.14004377,0.088372745,paint,-0.06109841,-0.03906092,hub,0.029803526,0.019288942,item,0.14537394,0.09353992,sound producer,0.053894427,0.034115493,paper,0.11445707,0.06721838
1040,intelligent,-0.053082753,-0.03685885,teapot,-0.050071374,-0.031129891,hunter,0.0432676,0.029100336,cleaning caddy,-0.04921816,-0.032206587,red fruit,0.024622934,0.01748041,concessions,0.09734995,0.062451594,jar lid,0.075820796,0.05433565,stock,-0.038294114,-0.027003914,jewelry box,-0.030933596,-0.019336563,target,0.049438633,0.0325345,size,0.13982277,0.08823329,a-line,-0.061182033,-0.03911438,sloth,0.029681701,0.019210102,earbuds,0.14534613,0.093522035,beach bag,0.053877216,0.0341046,cottage,0.114442006,0.06720954
1041,drawbridge,-0.053096607,-0.036868475,security camera,-0.050116636,-0.031158024,marsh,0.04326087,0.029095808,embouchure hole,-0.049321823,-0.032274425,tool set,0.024604842,0.017467571,mudflats,0.097345576,0.062448792,dragonfly sewing,0.07581906,0.05433441,reel,-0.038309548,-0.027014803,numbers,-0.030946013,-0.019344324,guacamole,0.049406856,0.03251359,bobbin,0.13981903,0.08823093,delicate,-0.061201602,-0.039126884,steam,0.029518483,0.01910446,uniform,0.14521393,0.093436964,muscle,0.05386257,0.03409533,hair,0.11432159,0.06713882
1042,textured,-0.05312188,-0.036886014,lemur,-0.0501201,-0.031160183,garden,0.04317876,0.02904059,launch pad,-0.049405485,-0.03232917,three-wheeler,0.0245978,0.017462572,appliance,0.09726623,0.062397897,restraint system,0.07580912,0.054327283,utensil,-0.03834437,-0.027039355,oxygen,-0.030971136,-0.019360032,bedouin,0.049387008,0.032500528,pickups,0.1397719,0.088201195,recycling center,-0.061203253,-0.03912795,building,0.029375033,0.019011622,flavored,0.1451991,0.09342742,tusk,0.053809397,0.034061667,mercury,0.11428965,0.06712006
1043,breakfast food,-0.053154416,-0.03690861,navigation aid,-0.050161242,-0.031185765,respiratory device,0.043116517,0.028998729,beach parasol,-0.04942727,-0.03234342,carpet,0.024564104,0.017438648,turtle,0.09725618,0.06239145,hinges,0.07576872,0.05429832,passenger,-0.038367145,-0.027055413,dome,-0.031099452,-0.019440241,ingredients,0.04938273,0.03249771,buttress,0.13974486,0.08818413,performers,-0.06129731,-0.039188076,muscle,0.02932924,0.018981991,roll,0.14509895,0.093362994,sticky toes,0.053780787,0.034043558,ventilation,0.11422892,0.06708439
1044,film,-0.0532908,-0.03700331,focal plane,-0.050174266,-0.031193856,connectors,0.04310213,0.028989054,horse-like,-0.049455866,-0.03236213,bright,0.024543343,0.01742391,cooler,0.09723301,0.06237658,deodorant,0.07562316,0.054194015,hair dye,-0.0383707,-0.027057923,crest,-0.031156696,-0.019476026,crater,0.04938198,0.032497223,fresh,0.13972573,0.088172056,back cover,-0.06142321,-0.039268564,muscular,0.02918868,0.018891009,flute-like,0.1450875,0.093355626,author,0.053722035,0.03400637,spear gun,0.11417699,0.0670539
1045,connectivity ports,-0.05333905,-0.03703681,hiker,-0.050209433,-0.03121572,shackle,0.043063298,0.02896294,lighthouse,-0.049502954,-0.03239294,carved figures,0.024528928,0.01741368,microscope,0.09721884,0.06236749,thumb,0.075616956,0.054189563,pedal,-0.03857601,-0.0272027,deposit slip,-0.031217672,-0.019514134,wrinkled face,0.04935328,0.032478333,captain,0.1395906,0.088086784,conductor,-0.06148111,-0.039305586,restraint system,0.029062307,0.018809225,hold,0.14505175,0.09333262,spars,0.053593226,0.03392483,hiking boots,0.1141765,0.06705361
1046,establishment,-0.053479463,-0.037134305,nail bed,-0.05031834,-0.031283434,metal,0.043011315,0.028927967,coaster,-0.049668334,-0.032501157,sea fan,0.024437085,0.017348476,warship,0.09718181,0.062343735,finish line,0.07559718,0.054175396,sleeping pad,-0.03871887,-0.027303431,diving board,-0.031381186,-0.019616345,baseball bat,0.049308628,0.03244895,hardware,0.13954234,0.08805632,self-timer,-0.061532218,-0.039338253,keyboard,0.029019965,0.018781818,army,0.14499465,0.09329589,nostrils,0.053533148,0.0338868,hazardous area,0.11410025,0.067008816
1047,metal clips,-0.053493608,-0.037144132,hazardous area,-0.050335042,-0.031293817,payload bay,0.04298188,0.028908182,port,-0.049693458,-0.032517612,cross,0.024394074,0.01731794,brake,0.0971455,0.062320437,barn,0.07556598,0.054153036,assistive device,-0.03874582,-0.027322445,control car,-0.031381406,-0.019616485,hatband,0.049129486,0.03233106,winter,0.1394797,0.0880168,cable box,-0.061571725,-0.03936351,herbivore,0.029003868,0.0187714,logarithmic,0.14489606,0.09323245,warehouse rack,0.053530052,0.033884846,wind instrument,0.11403471,0.06697033
1048,candy dish,-0.053643893,-0.03724848,canyon,-0.05033986,-0.031296805,eyewear,0.04295384,0.028889311,tea bag,-0.049701225,-0.03252269,anchorage,0.02436672,0.01729852,backing,0.09713219,0.062311906,shield,0.07546387,0.05407986,knitting needles,-0.038772076,-0.027340952,woman,-0.03144793,-0.019658066,breastfeeding,0.049081944,0.03229978,clues,0.13947217,0.088012055,slip,-0.061648507,-0.039412603,whistle,0.028977549,0.018754367,white head,0.14481512,0.09318036,pastime,0.053507548,0.033870596,butcher shop,0.11400865,0.06695503
1049,pie dish,-0.05370705,-0.037292328,breast,-0.050370377,-0.031315777,power tool,0.042828627,0.028805109,rocky,-0.049737804,-0.032546617,crank,0.02433708,0.017277477,controller,0.09704355,0.062255044,edible heart,0.075437225,0.054060765,amusement ride,-0.038866315,-0.027407411,weather chart,-0.03148503,-0.019681262,supply boats,0.049070552,0.032292273,crab,0.1394391,0.08799119,cigarettes,-0.061655022,-0.03941676,shoe boxes,0.02896934,0.018749058,ripcord,0.14480187,0.09317183,thread,0.053415038,0.03381204,nail gun,0.113955036,0.066923544
1050,buffalo,-0.05370992,-0.037294336,seating,-0.050389063,-0.0313274,cabbage,0.04282798,0.02880467,scribe,-0.04981695,-0.032598414,sleeping pad,0.024277318,0.017235056,letter,0.097038105,0.06225155,secure,0.07542416,0.054051403,pride,-0.039053388,-0.02753933,fishing sunscreen,-0.031529155,-0.019708846,sandy bottom,0.049045026,0.032275483,faucet,0.13943563,0.087989,digestive system,-0.061762482,-0.03948547,officer,0.028961282,0.018743835,bacteria,0.14479849,0.093169644,soldier,0.053411484,0.03380979,round bread,0.11391911,0.066902444
1051,point,-0.05387885,-0.03741163,gondola,-0.050401416,-0.03133508,gator hole,0.042738624,0.028744567,snorkeling mask,-0.049879976,-0.032639652,chewy,0.024261905,0.017224107,navy,0.09702182,0.062241085,nozzle,0.07541087,0.054041877,selection,-0.039072827,-0.02755304,ball,-0.031546015,-0.019719388,plant,0.049037524,0.03227054,soap,0.13942298,0.08798101,barbed,-0.061796587,-0.039507274,tv,0.028853567,0.01867413,carved,0.14479783,0.093169235,chest plate,0.053388678,0.033795353,marine,0.11390498,0.066894144
1052,hydraulic arm,-0.05391921,-0.03743965,body wall,-0.050534077,-0.031417556,gray fur,0.042649336,0.028684516,memory card,-0.049908128,-0.03265807,armor gloves,0.024214458,0.01719042,submersible,0.09697076,0.062208332,indonesian islands,0.075280584,0.053948514,two-wheeler,-0.039103486,-0.027574658,slide,-0.031555567,-0.019725356,corset,0.049019918,0.032258965,snorkel,0.13938335,0.087956004,rattle,-0.061886787,-0.03956494,scepter,0.028697364,0.018573035,odonate,0.14474219,0.09313342,jellyfish,0.05332881,0.033757456,lean,0.11375878,0.06680828
1053,cool,-0.053937525,-0.037452377,water-loving,-0.050704394,-0.031523444,home,0.04254932,0.02861725,coffee scoop,-0.05002664,-0.032735623,linen,0.024173787,0.01716155,sextant,0.09695184,0.062196203,cork remover,0.075210005,0.053897932,spars,-0.039127465,-0.027591567,plumage,-0.031557884,-0.019726804,boosters,0.04863457,0.032005362,salsa,0.13935679,0.08793923,water,-0.0620423,-0.03966435,great ape,0.028689343,0.01856784,bees,0.14473838,0.093130976,vessel,0.053320386,0.033752117,venetian,0.11371732,0.066783935
1054,dog,-0.05400172,-0.037496947,bicycle lock,-0.05072534,-0.031536464,alligator,0.04254228,0.028612508,tourists,-0.050044466,-0.032747284,small,0.024173323,0.017161228,sharpener,0.096918486,0.062174812,propeller,0.07519288,0.05388567,posts,-0.039148908,-0.027606688,pellet,-0.031607043,-0.019757535,musician,0.048630256,0.032002527,plush,0.13923186,0.087860405,regulator,-0.062042437,-0.039664447,mission patch,0.028653372,0.018544566,sphere,0.14465016,0.09307423,roof sign,0.05325067,0.03370799,sesame seeds,0.1135469,0.06668385
